INDEX;NAME;SHIRTNAME;JAPANESE PLAYER NAME;SPACING;COMMENTARY;AGE;NATIONALITY;FOOT;WEIGHT;HEIGHT;FORM;WEAK FOOT ACCURACY;WEAK FOOT FREQUENCY;INJURY TOLERANCE;GROWTH TYPE;MARKET PRICE;GK 0;SW 1;CB 2;LB 3;RB 4;DMF 5;CMF 6;LMF 7;RMF 8;AMF 9;LWF 10;RWF 11;SS 12;CF 13;POSITION;ATTACK;DEFENCE;HEADER ACCURACY;DRIBBLE ACCURACY;SHORT PASS ACCURACY;SHORT PASS SPEED;LONG PASS ACCURACY;LONG PASS SPEED;SHOT ACCURACY;PLACE KICKING;SWERVE;BALL CONTROLL;GOAL KEEPING SKILLS;RESPONSE;EXPLOSIVE POWER;DRIBBLE SPEED;TOP SPEED;BODY BALANCE;STAMINA;KICKING POWER;JUMP;TENACITY;TEAMWORK;S01 1-TOUCH PLAY;S02 OUTSIDE CURVE;S03 LONG THROW;S04 SUPER-SUB;S05 SPEED MERCHANT;S06 LONG RANGE DRIVE;S07 SHOULDER FEINT SKILLS;S08 TURNING SKILLS;S09 ROULETTE SKILLS;S10 FLIP FLAP SKILLS;S11 FLICKING SKILLS;S12 SCISSORS SKILLS;S13 STEP ON SKILLS;S14 DEFT TOUCH SKILLS;S15 KNUCKLE SHOT;S16 JUMPING VOLLEY;S17 SCISSOR KICK;S18 HEEL FLICK;S19 WEIGHTED PASS;S20 DOUBLE TOUCH;S21 RUN AROUND;S22 SOMBRERO;S23 180 DRAG;S24 LUNGING TACKLE;S25 DIVING HEADER;S26 GK LONG THROW;P01 CLASSIC NO.10;P02 ANCHOR MAN;P03 TRICKSTER;P04 DARTING RUN;P05 MAZING RUN;P06 PINPOINT PASS;P07 EARLY CROSS;P08 BOX TO BOX;P09 INCISIVE RUN;P10 LONG RANGER;P11 ENFORCER;P12 GOAL POACHER;P13 DUMMY RUNNER;P14 FREE ROAMING;P15 TALISMAN;P16 FOX IN THE BOX;P17 OFFENSIVE SIDEBACK;P18 TRACK BACK;ATTACK AWARENESS;DEFENCE AWARENESS;SKIN COLOR;SKIN TEXTURE;FACE MODE;LINKED FACE;FACE SLOT;LINKED HAIR;HAIR SLOT;BOOTS;UNTUCKED SHIRT;TIGHT KIT;GLOVES;DRIBBLE STYLE;FREE KICK STYLE;PENALTY KICK STYLE;DROP KICK STYLE;GOAL CELEBRATION STYLE #1;GOAL CELEBRATION STYLE #2;CLUB TEAM;NUMBER;NATIONAL TEAM
5121;Blake Bodily;BODILY;????·?????;3;1231;24;Usa;R;68;175;6;4;4;B;52;3;0;0;0;1;0;0;0;1;0;0;0;0;0;0;LB;69;63;72;76;72;73;73;73;67;64;69;78;50;76;75;72;76;70;74;76;76;76;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;3;1;Default;0;131;0;4386;28;0;0;0;1;1;1;1;0;0;;7;
5133;Vincenzo Grifo;VINCENZO GRIFO;????? ??????;1;0;23;Italy;L;75;190;5;5;5;A;99;2;0;0;0;0;0;0;0;1;1;0;1;0;1;1;LMF;79;35;82;75;78;72;70;70;75;52;64;70;50;79;79;76;79;82;75;78;72;79;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;1;Special;0;130;1;4533;25;1;1;1;1;1;1;1;0;0;;7;
5134;Bruno Piñatares;PINATARES;? ????;2;0;31;Uruguay;R;75;181;6;5;5;A;57;4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;DMF;64;75;79;73;77;75;77;72;71;66;66;76;51;78;74;75;74;81;84;79;73;75;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;3;3;1;Build;0;131;0;4538;19;1;1;1;1;1;1;1;0;0;Barcelona SC;20;
5250;Djengoue;DJENGOUE;?????;3;0;21;Cameroon;R;78;188;3;5;5;A;55;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;RB;53;65;68;66;64;65;66;69;56;60;62;66;50;73;73;69;77;77;75;75;78;63;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;6;1;Default;0;131;0;4320;0;1;1;1;1;1;1;1;0;0;;7;
5305;Liam Shaw;LIAM SHAW;????·?????;2;0;22;England;R;73;188;4;1;1;B;53;4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;DMF;68;69;70;74;69;77;79;79;61;62;76;72;50;72;71;71;70;80;72;76;74;58;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;1;Default;0;131;0;4427;2;1;0;0;1;1;1;1;0;0;Wigan Athletic;20;
5402;Bafodé Diakité;DIAKITE;?????·???????;2;639;21;France;R;82;186;4;4;4;B;47;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;CB;60;66;72;67;69;71;65;68;53;53;52;65;50;76;66;73;79;77;76;68;82;62;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;5;1;Build;0;131;0;4508;25;1;0;0;1;1;1;1;0;0;Losc Lille;18;
5403;Taylor Richards;RICHARDS;???????;2;0;23;England;L;71;176;4;1;1;B;68;3;0;0;0;0;0;0;1;0;0;1;0;0;1;0;AMF;75;55;71;83;67;72;74;76;66;80;78;76;50;76;80;67;60;75;79;72;58;56;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;2;6;1;Default;0;387;0;4462;16;1;1;1;2;1;1;1;32;35;Queens Park Rangers;18;
5404;Darren Fletcher;FLETCHER;??????;2;867;33;Scotland;R;83;185;6;5;5;B;59;5;0;0;0;0;0;1;1;0;0;0;0;0;0;0;CMF;74;73;74;74;81;77;81;71;65;71;75;78;50;82;76;70;74;76;91;79;74;83;88;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2;2;1;1;Special;1;933;1;5008;8;1;1;1;1;1;1;1;29;33;;7;
5407;Bryan Zaragoza;B. ZARAGOZA;??????·??????;1;0;23;Spain;R;68;164;5;5;5;B;80;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;LWF;79;40;79;84;81;85;80;80;80;80;79;80;50;75;79;79;80;80;78;81;76;79;79;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;3;1;1;1;Default;0;257;0;4492;29;1;0;1;4;1;1;1;105;19;Osasuna;19;
5408;Álvaro Barreal;A. BARREAL;????;1;0;24;Argentina;L;70;172;5;5;5;B;3;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;LWF;78;68;77;79;79;78;78;78;78;78;77;76;45;80;80;78;82;79;78;78;75;78;78;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;2;6;1;Build;0;131;0;4373;3;1;0;0;4;3;1;1;26;84;Santos;29;
5417;Lasagna;LASAGNA;???????;2;0;28;Italy;L;76;181;4;1;1;B;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;CF;81;35;78;77;64;71;65;73;68;79;66;72;50;68;78;73;68;72;78;85;79;62;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;1;Build;0;292;0;4367;13;0;0;0;1;1;1;1;0;0;Hellas Verona;11;
5420;Rolando García;GARCIA;????;2;0;27;Algeria;R;77;183;5;6;6;A;79;3;0;0;1;0;1;1;0;0;0;0;0;0;0;0;CB;68;76;79;72;74;77;78;76;69;72;68;73;50;79;76;76;79;82;78;79;81;72;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;2;3;1;Default;0;131;0;4209;26;1;1;1;1;1;1;1;0;0;;12;Argélia
5428;Soma Novothny;NOVOTHNY;?????;3;0;27;Hungary;R;74;185;5;2;2;A;87;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;CF;74;31;75;72;64;66;62;67;73;63;67;72;50;75;73;73;76;78;77;80;78;69;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;1;Default;0;131;0;4315;4;1;1;1;1;1;1;1;0;0;Bochum;15;
5430;Paul Wanner;WANNER;???;2;1436;17;Austria;L;72;185;3;4;3;B;194;6;0;0;0;0;0;0;1;1;1;1;0;0;0;0;AMF;62;38;58;91;73;78;69;67;61;64;68;78;50;59;79;81;77;68;68;70;62;56;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;4;1;Special;1;367;1;4442;16;1;1;1;4;1;1;1;50;107;Bayern Munchen;14;
5434;A. Pavlovic;PAVLOVIC;.;3;0;20;Germany;R;64;188;5;5;5;B;3;5;0;0;0;0;0;1;1;0;0;0;0;0;0;0;DMF;70;78;82;80;83;81;83;82;81;80;79;76;45;80;78;80;80;79;77;79;81;78;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;1;Default;0;131;0;4519;2;1;1;1;3;1;1;1;14;22;Bayern Munchen;45;
5440;Walukiewicz;WALUKIEWICZ;??????·???;1;0;20;Poland;R;81;188;6;4;3;A;3;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;RB;59;73;74;68;70;73;70;74;58;60;62;66;50;69;70;72;73;75;75;75;74;68;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;1;Build;0;131;0;4213;25;1;1;1;1;1;1;1;0;0;Cagliari;40;
5447;Kanté;KANTE;?????? ???;2;1314;31;France;R;70;168;6;4;4;C;11;7;0;0;0;0;0;1;1;0;0;0;0;0;0;0;DMF;69;81;62;75;79;74;78;70;66;64;68;77;50;96;84;82;82;80;96;79;79;86;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;3;3;4;1;Default;0;131;0;4208;16;1;1;1;2;1;1;1;0;0;;7;
5458;T. Blackmon;BLACKMON;????·??;1;0;32;England;L;83;188;4;3;4;B;87;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;LB;61;77;78;76;73;71;75;74;62;64;68;73;49;78;70;72;73;84;81;74;78;72;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;Default;0;499;0;4574;16;0;0;1;1;1;1;1;0;0;;7;
5462;Orzusa;ORZUSA;.;1;0;28;Paraguay;R;70;170;5;5;5;A;135;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;CMF;70;69;70;76;75;73;72;70;66;71;69;75;46;76;80;76;80;74;77;74;69;73;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;Build;0;131;0;4394;0;1;1;1;4;7;2;1;85;12;Olimpia;22;
5463;Ismael Koné;KONE;????;3;1365;19;Canada;R;76;188;3;1;1;B;3;5;0;0;0;0;0;1;1;0;0;0;0;0;0;0;CMF;64;62;70;77;65;72;70;76;64;74;73;70;50;59;70;72;73;69;76;85;70;64;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;2;5;1;Default;0;131;0;4419;4;1;0;0;3;1;1;1;0;0;Watford;11;Canadá
5468;S. Chouchane;CHOUCHANE;??????;2;0;20;Tunisia;R;70;180;3;1;1;B;147;5;0;0;0;0;0;1;1;0;0;0;0;0;0;0;CMF;71;69;80;78;70;75;67;72;74;66;73;80;50;72;76;68;67;70;76;83;85;61;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;1;Build;0;131;0;4489;8;1;1;1;1;1;1;1;0;0;Brighton Albion;31;
5476;Waguininho;WAGUININHO;.;1;0;32;Brazil;R;69;178;3;4;4;A;51;5;0;0;0;0;0;0;0;0;0;0;1;1;1;1;LWF;73;34;70;75;68;69;72;69;76;70;62;78;50;76;77;76;82;81;83;76;72;68;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;1;5;1;Special;1;556;1;4451;9;1;1;1;1;1;1;1;0;0;;7;
5484;Artur Moraes;ARTUR;?????·????;2;201;35;Brazil;R;90;192;6;4;4;B;6;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;30;84;44;54;59;63;58;65;41;46;46;55;83;76;65;55;68;78;62;80;81;82;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Build;0;131;0;4374;16;1;0;0;1;2;1;4;0;0;Nacional da Madeira;13;
5486;Lampropoulos;LAMPROPOULOS;?????·????;3;0;31;Greece;R;77;185;6;1;1;A;1;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;RB;68;64;84;77;72;79;78;81;70;69;78;73;50;67;74;72;75;69;70;81;68;62;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;Default;0;131;0;4451;16;1;1;1;1;1;1;1;0;0;Bochum;24;
5490;Gamberini;GAMBERINI;??????;2;915;33;Italy;R;80;185;6;5;5;C;108;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CB;55;84;84;72;74;73;75;76;65;61;68;70;50;79;72;70;74;84;77;83;84;82;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;1;Special;1;1308;1;5383;16;1;1;1;1;1;1;1;0;0;;7;
5495;Cameron Pring;PRING;??? ??;1;0;23;England;L;70;185;6;5;5;A;3;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;LB;68;60;68;75;71;71;72;72;65;65;70;75;50;72;78;76;80;70;78;78;72;70;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Build;0;1152;0;5227;23;1;1;1;1;1;1;1;0;0;;7;
5498;Yuri Lara;YURI;???·???;3;0;27;Brazil;R;67;173;4;5;5;A;3;4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;DMF;66;70;67;78;75;71;76;73;64;80;79;77;50;76;75;75;75;75;75;75;74;65;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;1;Build;0;131;0;4409;16;1;1;1;1;1;1;1;0;0;;7;
5503;Chema;CHEMA R.;????·????;2;0;26;Spain;R;80;189;5;3;3;A;52;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CB;57;78;76;70;71;74;72;78;56;57;61;70;50;79;70;72;74;82;78;79;81;73;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;Default;0;131;0;4538;16;1;1;1;1;1;1;1;0;0;;7;
5505;Ramazan Özcan;OZCAN;?? ??;3;0;30;Austria;L;84;187;5;4;4;B;166;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;GK;30;79;55;57;58;66;66;79;44;44;48;55;77;84;70;56;68;84;62;84;81;73;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;1;Default;0;219;0;4394;16;1;1;1;1;1;1;1;0;0;;7;
5507;Albrighton;ALBRIGHTON;???;2;69;27;England;R;67;175;5;6;4;B;3;2;0;0;0;0;0;0;0;1;1;0;1;1;0;0;LMF;75;52;68;79;74;75;80;80;68;70;73;78;50;73;80;81;82;74;78;78;74;70;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Special;1;1641;1;5716;16;1;1;1;1;1;1;1;9;13;Leicester City;11;
5508;Hugo Ancajima;HUGO;????;3;0;26;Peru;R;72;180;4;1;1;B;20;3;0;0;0;0;0;0;1;0;0;1;0;0;0;0;CMF;70;65;81;71;67;74;74;78;66;82;74;65;50;72;75;65;66;80;82;75;74;66;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;Build;0;131;0;4213;19;1;1;1;1;1;1;1;0;0;;7;
5513;Aleksandar Katai;KATAI;????·?????;2;0;30;Serbia;R;74;182;4;8;7;B;53;5;0;0;0;0;0;0;0;1;1;1;1;1;0;0;RWF;77;40;73;90;81;72;79;78;75;77;82;85;50;70;86;86;76;78;75;82;75;65;69;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;3;1;2;1;Build;0;1167;0;5242;1;1;1;1;1;1;1;1;0;0;Estrela Vermelha;10;
5514;F. Hubner;HUBNER;?????????;2;0;26;Germany;R;83;193;6;5;5;B;11;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CB;70;74;77;73;75;82;77;85;69;70;74;73;50;72;71;78;83;86;85;85;83;77;75;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;Build;0;131;0;4444;15;1;1;1;1;8;1;1;0;0;Hannover 96;18;
5517;Stafylidis;STAFYLIDIS;?????·?????;2;0;27;Greece;L;72;177;5;1;1;B;63;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;LB;73;66;69;71;71;75;81;78;72;67;77;73;50;73;80;74;87;68;76;84;80;60;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;131;0;4380;16;1;1;1;1;2;1;1;0;0;Bochum;6;
5518;Koulibaly;KOULIBALY;????;1;0;31;Senegal;R;89;188;5;7;7;B;3;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CB;65;90;83;71;77;84;77;83;66;54;56;75;50;90;64;78;87;94;86;78;86;85;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;3;6;1;Default;0;131;0;4454;16;1;1;1;1;1;1;1;0;0;;3;Senegal
5521;Mohamed Sissoko;SISSOKO;???;2;2270;30;Mali;R;87;191;5;4;4;C;193;4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;CMF;62;76;79;75;76;79;75;77;68;68;71;78;50;84;70;79;83;88;85;84;85;78;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;3;5;1;Special;1;835;1;4910;16;1;1;1;1;1;1;1;0;0;;18;Mali
5527;Andreas Pereira;ANDREAS;???·?????;1;1957;27;Brazil;R;68;177;6;6;6;B;87;6;0;0;0;0;0;0;1;1;1;1;0;0;0;0;AMF;83;62;78;84;82;85;82;80;84;84;84;83;41;82;83;84;86;82;83;84;75;81;84;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;3;2;1;1;Build;0;131;0;4478;4;1;1;1;4;1;1;1;66;26;Fulham;18;Brasil
5535;Ricard Artero;RICARD;????????;3;0;19;Spain;R;70;181;2;1;1;C;42;6;0;0;0;0;0;0;1;0;0;1;0;1;0;0;AMF;79;60;73;74;68;74;66;71;73;72;71;74;50;77;73;67;61;71;81;76;68;62;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;1;Build;0;131;0;4537;18;1;1;1;1;1;1;1;0;0;Girona;36;
5537;Barzagli;BARZAGLI;?????;2;251;36;Italy;R;79;186;7;8;5;B;108;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CB;57;89;84;77;74;76;75;75;79;77;81;87;49;89;67;71;72;80;79;78;81;77;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;Special;1;660;1;4735;16;1;1;1;1;1;1;1;13;54;;7;
5544;Ibagaza;IBAGAZA;????·????;2;1097;35;Argentina;R;65;166;4;5;5;B;52;3;0;0;0;0;0;0;1;0;1;1;0;0;1;0;AMF;77;53;63;84;86;81;84;82;72;82;78;85;50;70;80;75;74;70;73;75;70;70;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;2;1;1;Default;0;131;0;4414;16;1;1;1;1;10;1;1;0;0;;7;
5546;Dante;DANTE;?????·??;2;0;38;Brazil;L;91;189;4;4;5;B;47;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CB;64;76;82;75;76;78;77;80;62;62;68;77;50;82;73;72;71;85;77;80;85;75;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;5;1;Build;0;131;0;4320;16;1;0;1;1;8;1;1;0;0;Nice;4;
5547;Terrazzino;TERRAZZINO;???·???;1;0;26;Italy;R;67;181;4;5;5;B;11;1;0;0;0;0;0;0;0;1;1;0;1;1;0;1;LWF;80;35;78;76;78;78;76;79;80;67;73;76;50;76;79;76;80;85;76;81;72;76;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;1;Default;0;131;0;4275;16;1;1;1;1;1;1;1;0;0;;7;
5558;Didier Drogba;DROGBA;????;2;689;38;Cote d'Ivoire;R;87;189;3;6;6;B;60;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;CF;95;52;87;83;77;75;78;84;86;84;82;86;50;81;75;80;85;96;80;88;94;88;83;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;5;1;Special;1;248;1;4323;13;0;1;1;2;11;1;1;115;105;;7;
5566;Lorik Cana;CANA;??;2;393;31;Albania;R;80;186;5;6;5;B;3;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;CB;70;80;87;74;77;80;73;79;66;70;69;77;50;83;76;78;76;86;84;86;86;95;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;Default;0;131;0;4336;16;1;1;1;1;1;1;1;36;58;;7;
5568;K. Ortíz;ORTIZ;???;2;0;26;El Salvador;L;83;188;6;5;5;B;58;4;0;0;0;0;0;0;0;1;0;1;0;0;0;0;LMF;75;53;74;85;77;80;83;85;73;75;76;84;50;73;74;80;81;83;78;84;76;74;75;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;1;Special;1;131;1;5278;4;1;0;0;4;1;1;1;0;0;;7;
5570;Phil Jones;JONES;???·?????;2;1231;30;England;R;71;185;4;5;5;C;55;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;CB;60;77;79;76;76;78;77;78;67;64;63;76;50;82;73;75;81;85;82;78;86;82;72;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;Build;0;1032;1;5107;16;1;1;1;1;1;1;1;16;80;;7;
5576;Yebda;YEBDA;????;2;2532;29;Algeria;R;77;188;6;5;5;C;53;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;CMF;69;70;81;78;77;79;75;78;67;68;70;78;50;80;79;79;78;85;81;80;81;83;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;1;1;Default;0;131;0;4209;16;1;1;1;1;1;1;1;32;37;;7;Argélia
5577;Marcelo Salas;SALAS;?????;2;0;23;Chile;L;75;175;7;5;6;C;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;CF;89;38;91;83;73;74;70;72;85;70;75;84;50;88;85;83;83;82;85;82;90;84;81;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;5;1;Special;1;552;1;4627;13;0;1;1;2;1;1;1;24;58;Juventus Clássico;26;
